id,source,topic_id,topic_label,matched_topics,query,title,authors,year,publication_date,doi,url,is_open_access,cited_by_count,relevance_score,concepts,abstract
fd4c4321c8a149e8,OpenAlex,provenance_trust_c2,"Provenance, trust, C2, decision support",provenance_trust_c2,"""trust management"" ""sensor fusion"" UAV",An Empirical Study on System Level Aspects of Internet of Things (IoT),S. Narayana Swamy; Kota Solomon Raju,2020,2020-01-01,10.1109/access.2020.3029847,https://doi.org/10.1109/access.2020.3029847,True,256,15,Interoperability; Computer science; Cloud computing; Edge computing; Scalability; Internet of Things; Information and Communications Technology; Computer security; World Wide Web; Operating system; Database,"Internet of Things (IoT) is an integration of the Sensor, Embedded, Computing, and Communication technologies. The purpose of the IoT is to provide seamless services to anything, anytime at any place. IoT technologies play a crucial role everywhere, which brings the fourth revolution of disruptive technologies after the internet and Information and Communication Technology (ICT). The Research & Development community has predicted that the impact of IoT will be more than the internet and ICT on society, which improves the well-being of society and industries. Addressing the predominant system-level design aspects like energy efficiency, robustness, scalability, interoperability, and security issues result in the use of a potential IoT system. This paper presents the current state of art of the functional pillars of IoT and its emerging applications to motivate academicians and researches to develop real-time, energy-efficient, scalable, reliable, and secure IoT applications. This paper summarizes the architecture of IoT, with the contemporary status of IoT architectures. Highlights of the IoT system-level issues to develop more advanced real-time IoT applications have been discussed. Millions of devices exchange information using different communication standards, and interoperability between them is a significant issue. This paper provides the current status of the communication standards and application layer protocols used in IoT with the detailed analysis. The computing paradigms like Cloud, Cloudlet, Fog, and Edge computing facilitate IoT with various services like data offloading, resource and device management, etc. In this paper, an exhaustive analysis of Edge Computing in IoT with different edge computing architectures and existing status are deliberated. The widespread adoption of IoT in society has resulted in privacy and security issues. This paper emphasizes on analyzing the security challenges, privacy and security threats, conventional mitigation techniques, and further scope for IoT security. The features like fewer memory footprints, scheduling, real-time task execution, fewer interrupt, and thread switching latency of Real-Time Operating Systems (RTOS) enables the development of time critical IoT applications. Also, this review offers the analysis of the RTOS's suitable for IoT with the current status and networking stack. Finally, open research issues in IoT system development are discussed."
950306994e263e0f,OpenAlex,provenance_trust_c2,"Provenance, trust, C2, decision support",provenance_trust_c2,"""trust management"" ""sensor fusion"" UAV",Machine Learning Technologies for Secure Vehicular Communication in Internet of Vehicles: Recent Advances and Applications,Elmustafa Sayed Ali; Mohammad Kamrul Hasan; Rosilah Hassan; Rashid A. Saeed; Mona Bakri Hassan; Shayla Islam; Nazmus Shaker Nafi; Savitri Bevinakoppa,2021,2021-03-12,10.1155/2021/8868355,https://doi.org/10.1155/2021/8868355,True,243,15,Computer science; The Internet; Intelligent transportation system; Big data; Computer security; Traffic congestion; Artificial intelligence; Transport engineering; World Wide Web; Operating system; Engineering,"Recently, interest in Internet of Vehicles’ (IoV) technologies has significantly emerged due to the substantial development in the smart automobile industries. Internet of Vehicles’ technology enables vehicles to communicate with public networks and interact with the surrounding environment. It also allows vehicles to exchange and collect information about other vehicles and roads. IoV is introduced to enhance road users’ experience by reducing road congestion, improving traffic management, and ensuring the road safety. The promised applications of smart vehicles and IoV systems face many challenges, such as big data collection in IoV and distribution to attractive vehicles and humans. Another challenge is achieving fast and efficient communication between many different vehicles and smart devices called Vehicle-to-Everything (V2X). One of the vital questions that the researchers need to address is how to effectively handle the privacy of large groups of data and vehicles in IoV systems. Artificial Intelligence technology offers many smart solutions that may help IoV networks address all these questions and issues. Machine learning (ML) is one of the highest efficient AI tools that have been extensively used to resolve all mentioned problematic issues. For example, ML can be used to avoid road accidents by analyzing the driving behavior and environment by sensing data of the surrounding environment. Machine learning mechanisms are characterized by the time change and are critical to channel modeling in-vehicle network scenarios. This paper aims to provide theoretical foundations for machine learning and the leading models and algorithms to resolve IoV applications’ challenges. This paper has conducted a critical review with analytical modeling for offloading mobile edge-computing decisions based on machine learning and Deep Reinforcement Learning (DRL) approaches for the Internet of Vehicles (IoV). The paper has assumed a Secure IoV edge-computing offloading model with various data processing and traffic flow. The proposed analytical model considers the Markov decision process (MDP) and ML in offloading the decision process of different task flows of the IoV network control cycle. In the paper, we focused on buffer and energy aware in ML-enabled Quality of Experience (QoE) optimization, where many recent related research and methods were analyzed, compared, and discussed. The IoV edge computing and fog-based identity authentication and security mechanism were presented as well. Finally, future directions and potential solutions for secure ML IoV and V2X were highlighted."
5313967ab7c6d364,OpenAlex,semantic_communications_uav_edge,Semantic communications for UAV / edge,semantic_communications_uav_edge,"""semantic communication"" UAV edge intelligence","Pushing AI to wireless network edge: an overview on integrated sensing, communication, and computation towards 6G",Guangxu Zhu; Zhonghao Lyu; Xiang Jiao; Peixi Liu; Mingzhe Chen; Jie Xu; Shuguang Cui; Ping Zhang,2023,2023-02-14,10.1007/s11432-022-3652-2,https://doi.org/10.1007/s11432-022-3652-2,True,213,15,Computer science; Edge computing; Wireless; Edge device; Enhanced Data Rates for GSM Evolution; Computation; Cloud computing; Task (project management); Reliability (semiconductor); Wireless network; Artificial intelligence; Distributed computing,
ef2cf29713be161a,OpenAlex,semantic_communications_uav_edge,Semantic communications for UAV / edge,semantic_communications_uav_edge,"""semantic communication"" image transmission wireless edge",Perceptual video quality assessment: a survey,Xiongkuo Min; Huiyu Duan; Wei Sun; Yucheng Zhu; Guangtao Zhai,2024,2024-10-17,10.1007/s11432-024-4133-3,https://doi.org/10.1007/s11432-024-4133-3,True,182,15,Perception; Quality (philosophy); Computer science; Psychology; Philosophy; Neuroscience; Epistemology,"Abstract Perceptual video quality assessment plays a vital role in the field of video processing due to the existence of quality degradations introduced in various stages of video signal acquisition, compression, transmission and display. With the advancement of Internet communication and cloud service technology, video content and traffic are growing exponentially, which further emphasizes the requirement for accurate and rapid assessment of video quality. Therefore, numerous subjective and objective video quality assessment studies have been conducted over the past two decades for both generic videos and specific videos such as streaming, user-generated content, 3D, virtual and augmented reality, high dynamic range, high frame rate, audio-visual, etc. This survey provides an up-to-date and comprehensive review of these video quality assessment studies. Specifically, we first review the subjective video quality assessment methodologies and databases, which are necessary for validating the performance of video quality metrics. Second, the objective video quality assessment measures for general purposes are categorized and surveyed according to the methodologies utilized in the quality measures. Third, we overview the objective video quality assessment measures for specific applications and emerging topics. Finally, the performance of the state-of-the-art video quality assessment measures is compared and analyzed. This survey provides a systematic overview of both classical works and recent progress in the realm of video quality assessment, which can help other researchers quickly access the field and conduct relevant research."
8f378760ecdc092e,OpenAlex,gnss_jamming_spoofing_detection,GNSS jamming / spoofing detection and integrity,gnss_jamming_spoofing_detection; provenance_trust_c2,"""GNSS spoofing detection"" UAV",Attacks on Self-Driving Cars and Their Countermeasures: A Survey,Abdullahi Chowdhury; Gour Karmakar; Joarder Kamruzzaman; Alireza Jolfaei; Rajkumar Das,2020,2020-01-01,10.1109/access.2020.3037705,https://doi.org/10.1109/access.2020.3037705,True,156,15,Self driving; Computer security; Computer science; Sophistication; Bridge (graph theory); Transport engineering; Engineering; Internal medicine; Sociology; Medicine; Social science,"Intelligent Traffic Systems (ITS) are currently evolving in the form of a cooperative ITS or connected vehicles. Both forms use the data communications between Vehicle-to-Vehicle (V2V), Vehicle-to-Infrastructure (V2I/I2V) and other on-road entities, and are accelerating the adoption of self-driving cars. The development of cyber-physical systems containing advanced sensors, sub-systems, and smart driving assistance applications over the past decade is equipping unmanned aerial and road vehicles with autonomous decision-making capabilities. The level of autonomy depends upon the make-up and degree of sensor sophistication and the vehicle's operational applications. As a result, self-driving cars are being compromised perceived as a serious threat. Therefore, analyzing the threats and attacks on self-driving cars and ITSs, and their corresponding countermeasures to reduce those threats and attacks are needed. For this reason, some survey papers compiling potential attacks on VANETs, ITSs and self-driving cars, and their detection mechanisms are available in the current literature. However, up to our knowledge, they have not covered the real attacks already happened in self-driving cars. To bridge this research gap, in this paper, we analyze the attacks that already targeted self-driving cars and extensively present potential cyber-attacks and their impacts on those cars along with their vulnerabilities. For recently reported attacks, we describe the possible mitigation strategies taken by the manufacturers and governments. This survey includes recent works on how a self-driving car can ensure resilient operation even under ongoing cyber-attack. We also provide further research directions to improve the security issues associated with self-driving cars."
ef8a027afb21d7fd,OpenAlex,semantic_communications_uav_edge,Semantic communications for UAV / edge,semantic_communications_uav_edge,"""semantic communication"" UAV edge intelligence","Reconfiguring wireless environments via intelligent surfaces for 6G: reflection, modulation, and security",Jindan Xu; Chau Yuen; Chongwen Huang; Naveed Ul Hassan; George C. Alexandropoulos; Marco Di Renzo; Mérouane Debbah,2023,2023-02-20,10.1007/s11432-022-3626-5,https://doi.org/10.1007/s11432-022-3626-5,True,152,15,Wireless; Computer science; Secrecy; Physical layer; Software deployment; Reflection (computer programming); Transmission (telecommunications); Telecommunications; Reliability (semiconductor); Key (lock); Power (physics); Computer security,
e80c0b16b478cece,OpenAlex,provenance_trust_c2,"Provenance, trust, C2, decision support",provenance_trust_c2,"""provenance"" ""sensor fusion"" decision support",Fraud in Animal Origin Food Products: Advances in Emerging Spectroscopic Detection Methods over the Past Five Years,Abdo Hassoun; Ingrid Måge; Walter Schmidt; Havva Tümay Temiz; Li Li; Hae‐Yeong Kim; Heidi Nilsen; Alessandra Biancolillo,2020,2020-08-06,10.3390/foods9081069,https://doi.org/10.3390/foods9081069,True,152,15,Food products; Business; Biotechnology; Biochemical engineering; Data science; Computer science; Risk analysis (engineering); Biology; Food science; Engineering,"Animal origin food products, including fish and seafood, meat and poultry, milk and dairy foods, and other related products play significant roles in human nutrition. However, fraud in this food sector frequently occurs, leading to negative economic impacts on consumers and potential risks to public health and the environment. Therefore, the development of analytical techniques that can rapidly detect fraud and verify the authenticity of such products is of paramount importance. Traditionally, a wide variety of targeted approaches, such as chemical, chromatographic, molecular, and protein-based techniques, among others, have been frequently used to identify animal species, production methods, provenance, and processing of food products. Although these conventional methods are accurate and reliable, they are destructive, time-consuming, and can only be employed at the laboratory scale. On the contrary, alternative methods based mainly on spectroscopy have emerged in recent years as invaluable tools to overcome most of the limitations associated with traditional measurements. The number of scientific studies reporting on various authenticity issues investigated by vibrational spectroscopy, nuclear magnetic resonance, and fluorescence spectroscopy has increased substantially over the past few years, indicating the tremendous potential of these techniques in the fight against food fraud. It is the aim of the present manuscript to review the state-of-the-art research advances since 2015 regarding the use of analytical methods applied to detect fraud in food products of animal origin, with particular attention paid to spectroscopic measurements coupled with chemometric analysis. The opportunities and challenges surrounding the use of spectroscopic techniques and possible future directions will also be discussed."
c849d3726bcf5882,OpenAlex,uav_digital_twin_simulation,UAV simulation / digital twin / 3D validation,uav_digital_twin_simulation,"""unmanned aerial vehicle"" ""simulation environment"" ""sensor data""",Digital Twin for Urban Planning in the Green Deal Era: A State of the Art and Future Perspectives,Giorgio Caprari; Giordana Castelli; M. Montuori; Marialucia Camardelli; Roberto Malvezzi,2022,2022-05-20,10.3390/su14106263,https://doi.org/10.3390/su14106263,True,141,15,Urban planning; Corporate governance; Citizen journalism; Environmental planning; Action (physics); State (computer science); Management science; Political science; Process management; Business; Sociology; Computer science,"This paper provides a state of the art of contemporary Digital Twins (DTs) projects for urban planning at an international level. The contribution investigates the evolution of the DT concept and contextualises this tool within the scientific-cultural debate, highlighting the interconnection between global policies and local needs/wishes. Specifically, six case studies of DTs are compared, illustrating their application, content, technological infrastructure, and priority results. The projects presented provide an overview of the existing DT typologies, focusing on the evaluative/prefigurative use and the limits/potential of the tool in light of the socio-health, climate, and environmental crises. Reflections on DT reveal, on the one hand, its potential role in supporting decision-making and participatory processes and, on the other, the potential utopian trend of data-driven planning encouraged by public–private investments in the smart city/twin city sector. In conclusion, the study underlines the innovative role of DT as a cutting-edge scientific format in the disciplinary framework but highlights that the practical use of the tool is still in an experimental research-action phase. From this theoretical-critical review, it is possible to hypothesise new research paths to implement the realism and application potential of DTs for urban planning and urban governance."
c706afbfbd780e9c,OpenAlex,uav_gnss_denied_navigation,UAV GNSS-denied navigation,uav_gnss_denied_navigation,"""GPS-denied"" UAV navigation ""visual inertial""",Agilicious: Open-source and open-hardware agile quadrotor for vision-based flight,Philipp Foehn; Elia Kaufmann; Ángel Romero; Robert Pěnička; Sihao Sun; Leonard Bauersfeld; Thomas Laengle; Giovanni Cioffi,2022,2022-06-22,10.1126/scirobotics.abl6259,https://doi.org/10.1126/scirobotics.abl6259,True,129,15,Agile software development; Computer science; Software; Robotics; Artificial intelligence; Embedded system; Control engineering; Simulation; Robot; Engineering; Software engineering; Operating system,"Autonomous, agile quadrotor flight raises fundamental challenges for robotics research in terms of perception, planning, learning, and control. A versatile and standardized platform is needed to accelerate research and let practitioners focus on the core problems. To this end, we present Agilicious, a codesigned hardware and software framework tailored to autonomous, agile quadrotor flight. It is completely open source and open hardware and supports both model-based and neural network–based controllers. Also, it provides high thrust-to-weight and torque-to-inertia ratios for agility, onboard vision sensors, graphics processing unit (GPU)–accelerated compute hardware for real-time perception and neural network inference, a real-time flight controller, and a versatile software stack. In contrast to existing frameworks, Agilicious offers a unique combination of flexible software stack and high-performance hardware. We compare Agilicious with prior works and demonstrate it on different agile tasks, using both model-based and neural network–based controllers. Our demonstrators include trajectory tracking at up to 5 g and 70 kilometers per hour in a motion capture system, and vision-based acrobatic flight and obstacle avoidance in both structured and unstructured environments using solely onboard perception. Last, we demonstrate its use for hardware-in-the-loop simulation in virtual reality environments. Because of its versatility, we believe that Agilicious supports the next generation of scientific and industrial quadrotor research."
5f94984643e9ba50,OpenAlex,semantic_communications_uav_edge,Semantic communications for UAV / edge,semantic_communications_uav_edge,"""semantic communication"" UAV edge intelligence","5G Frequency Standardization, Technologies, Channel Models, and Network Deployment: Advances, Challenges, and Future Directions",Yusuf Olayinka Imam-Fulani; Nasir Faruk; Olugbenga A. Sowande; Abubakar Abdulkarim; Emmanuel C. Alozie; Aliyu D. Usman; Kayode S. Adewole; Abdulkarim A. Oloyede,2023,2023-03-14,10.3390/su15065173,https://doi.org/10.3390/su15065173,True,126,15,Computer science; Standardization; Wireless; Wireless network; Scalability; Key (lock); Software deployment; Telecommunications; Computer network; Computer security; Operating system; Database,"The rapid increase in data traffic caused by the proliferation of smart devices has spurred the demand for extremely large-capacity wireless networks. Thus, faster data transmission rates and greater spectral efficiency have become critical requirements in modern-day networks. The ubiquitous 5G is an end-to-end network capable of accommodating billions of linked devices and offering high-performance broadcast services due to its several enabling technologies. However, the existing review works on 5G wireless systems examined only a subset of these enabling technologies by providing a limited coverage of the system model, performance analysis, technology advancements, and critical design issues, thus requiring further research directions. In order to fill this gap and fully grasp the potential of 5G, this study comprehensively examines various aspects of 5G technology. Specifically, a systematic and all-encompassing evaluation of the candidate 5G enabling technologies was conducted. The evolution of 5G, the progression of wireless mobile networks, potential use cases, channel models, applications, frequency standardization, key research issues, and prospects are discussed extensively. Key findings from the elaborate review reveal that these enabling technologies are critical to developing robust, flexible, dependable, and scalable 5G and future wireless communication systems. Overall, this review is useful as a resource for wireless communication researchers and specialists."
1b881b5ae5bcf765,OpenAlex,semantic_communications_uav_edge,Semantic communications for UAV / edge,semantic_communications_uav_edge,"""semantic communication"" UAV edge intelligence",Towards an Evolved Immersive Experience: Exploring 5G- and Beyond-Enabled Ultra-Low-Latency Communications for Augmented and Virtual Reality,Ananya Hazarika; Mehdi Rahmati,2023,2023-04-02,10.3390/s23073682,https://doi.org/10.3390/s23073682,True,120,15,Augmented reality; Computer science; Virtual reality; Immersive technology; Latency (audio); Low latency (capital markets); Leverage (statistics); Human–computer interaction; Computer network; Telecommunications; Artificial intelligence,"Augmented reality and virtual reality technologies are witnessing an evolutionary change in the 5G and Beyond (5GB) network due to their promising ability to enable an immersive and interactive environment by coupling the virtual world with the real one. However, the requirement of low-latency connectivity, which is defined as the end-to-end delay between the action and the reaction, is very crucial to leverage these technologies for a high-quality immersive experience. This paper provides a comprehensive survey and detailed insight into various advantageous approaches from the hardware and software perspectives, as well as the integration of 5G technology, towards 5GB, in enabling a low-latency environment for AR and VR applications. The contribution of 5GB systems as an outcome of several cutting-edge technologies, such as massive multiple-input, multiple-output (mMIMO) and millimeter wave (mmWave), along with the utilization of artificial intelligence (AI) and machine learning (ML) techniques towards an ultra-low-latency communication system, is also discussed in this paper. The potential of using a visible-light communications (VLC)-guided beam through a learning algorithm for a futuristic, evolved immersive experience of augmented and virtual reality with the ultra-low-latency transmission of multi-sensory tracking information with an optimal scheduling policy is discussed in this paper."
5de4700194e3b64c,OpenAlex,semantic_communications_uav_edge,Semantic communications for UAV / edge,semantic_communications_uav_edge,"""semantic communication"" image transmission wireless edge",Machine Learning for Multimodal Mental Health Detection: A Systematic Review of Passive Sensing Approaches,Lin Sze Khoo; Mei Kuan Lim; Chun Yong Chong; Róisín McNaney,2024,2024-01-06,10.3390/s24020348,https://doi.org/10.3390/s24020348,True,119,15,Modality (human–computer interaction); Computer science; Modalities; Wearable computer; Machine learning; Artificial intelligence; Data science; Feature extraction; Mental health; Psychology; Psychiatry; Social science,"As mental health (MH) disorders become increasingly prevalent, their multifaceted symptoms and comorbidities with other conditions introduce complexity to diagnosis, posing a risk of underdiagnosis. While machine learning (ML) has been explored to mitigate these challenges, we hypothesized that multiple data modalities support more comprehensive detection and that non-intrusive collection approaches better capture natural behaviors. To understand the current trends, we systematically reviewed 184 studies to assess feature extraction, feature fusion, and ML methodologies applied to detect MH disorders from passively sensed multimodal data, including audio and video recordings, social media, smartphones, and wearable devices. Our findings revealed varying correlations of modality-specific features in individualized contexts, potentially influenced by demographics and personalities. We also observed the growing adoption of neural network architectures for model-level fusion and as ML algorithms, which have demonstrated promising efficacy in handling high-dimensional features while modeling within and cross-modality relationships. This work provides future researchers with a clear taxonomy of methodological approaches to multimodal detection of MH disorders to inspire future methodological advancements. The comprehensive analysis also guides and supports future researchers in making informed decisions to select an optimal data source that aligns with specific use cases based on the MH disorder of interest."
f1f9a88d8a00dd25,OpenAlex,uav_gnss_denied_navigation,UAV GNSS-denied navigation,uav_digital_twin_simulation; uav_gnss_denied_navigation,"""UAV"" ""GNSS-denied"" navigation survey",A Review of High-Throughput Field Phenotyping Systems: Focusing on Ground Robots,Rui Xu; Changying Li,2022,2022-01-01,10.34133/2022/9760269,https://doi.org/10.34133/2022/9760269,True,116,15,Throughput; Robot; Field (mathematics); Computer science; Common ground; Artificial intelligence; Psychology; Telecommunications; Communication; Mathematics; Pure mathematics; Wireless,"Manual assessments of plant phenotypes in the field can be labor-intensive and inefficient. The high-throughput field phenotyping systems and in particular robotic systems play an important role to automate data collection and to measure novel and fine-scale phenotypic traits that were previously unattainable by humans. The main goal of this paper is to review the state-of-the-art of high-throughput field phenotyping systems with a focus on autonomous ground robotic systems. This paper first provides a brief review of nonautonomous ground phenotyping systems including tractors, manually pushed or motorized carts, gantries, and cable-driven systems. Then, a detailed review of autonomous ground phenotyping robots is provided with regard to the robot's main components, including mobile platforms, sensors, manipulators, computing units, and software. It also reviews the navigation algorithms and simulation tools developed for phenotyping robots and the applications of phenotyping robots in measuring plant phenotypic traits and collecting phenotyping datasets. At the end of the review, this paper discusses current major challenges and future research directions."
c9e0aa916de904d3,OpenAlex,uav_gnss_denied_navigation,UAV GNSS-denied navigation,uav_gnss_denied_navigation,"""GPS-denied"" UAV navigation ""visual inertial""",Gas source localization and mapping with mobile robots: A review,Adam Francis; Shuai Li; C. A. Griffiths; Johann Sienz,2022,2022-07-19,10.1002/rob.22109,https://doi.org/10.1002/rob.22109,True,114,15,Mobile robot; Robot; Probabilistic logic; Focus (optics); Computer science; Complement (music); Artificial intelligence; Human–computer interaction; Data science; Systems engineering; Engineering; Gene,"Abstract Within the last couple of decades, there has been increasing research into the use of mobile robots for gas sensing applications. This has led to many different branches of research, most notably on the topics of gas distribution mapping and source localization. This paper aims to provide an up to date and comprehensive overview of the research on these topics for both controlled and uncontrolled environments with ground‐based or aerial robots. To complement other review papers, a greater focus is placed on recent probabilistic algorithms developed for both single robot and multirobot applications."
f28d6fd548d9fb5f,OpenAlex,gnss_jamming_spoofing_detection,GNSS jamming / spoofing detection and integrity,anti_jamming_resilient_uav_comms; gnss_jamming_spoofing_detection,"""receiver autonomous integrity monitoring"" UAV GNSS",Advances in BeiDou Navigation Satellite System (BDS) and satellite navigation augmentation technologies,Rui Li; Shuaiyong Zheng; Ershen Wang; Jinping Chen; Shaojun Feng; Dun Wang; Liwen Dai,2020,2020-03-16,10.1186/s43020-020-00010-2,https://doi.org/10.1186/s43020-020-00010-2,True,111,15,BeiDou Navigation Satellite System; Payload (computing); Satellite; Computer science; Satellite navigation; Satellite system; Quasi-Zenith Satellite System; Navigation system; Remote sensing; Global Positioning System; Systems engineering; Real-time computing,"Abstract Several noteworthy breakthroughs have been made with the BeiDou Navigation Satellite System (BDS) and other global navigation satellite systems as well as the associated augmentation systems, such as the commissioning of the BDS-3 preliminary system and the successful launch of the first BDS-3 GEO satellite which carries the satellite-based augmentation payload. Presently, BDS can provide basic services globally, and its augmentation system is also being tested. This paper gives an overview of BDS and satellite navigation augmentation technologies. This overview is divided into four parts, which include the system segment technologies, satellite segment technologies, propagation segment technologies, and user segment technologies. In each part, these technologies are described from the perspectives of preliminary information, research progress, and summary. Moreover, the significance and progress of the BeiDou Satellite-based Augmentation System (BDSBAS), low earth orbit augmentation, and the national BeiDou ground-based augmentation system are presented, along with the airborne-based augmentation system. Furthermore, the conclusions and discussions covering popular topics for research, frontiers in research and development, achievements, and suggestions are listed for future research."
8226068885a63749,OpenAlex,uav_gnss_denied_navigation,UAV GNSS-denied navigation,uav_gnss_denied_navigation,"""UAV"" ""GNSS-denied"" navigation survey",LiDAR odometry survey: recent advancements and remaining challenges,Dongjae Lee; Minwoo Jung; Wooseong Yang; Ayoung Kim,2024,2024-02-09,10.1007/s11370-024-00515-8,https://doi.org/10.1007/s11370-024-00515-8,True,110,15,Computer science; Lidar; Odometry; Artificial intelligence; Remote sensing; Geology; Robot; Mobile robot,"Abstract Odometry is crucial for robot navigation, particularly in situations where global positioning methods like global positioning system are unavailable. The main goal of odometry is to predict the robot’s motion and accurately determine its current location. Various sensors, such as wheel encoder, inertial measurement unit (IMU), camera, radar, and Light Detection and Ranging (LiDAR), are used for odometry in robotics. LiDAR, in particular, has gained attention for its ability to provide rich three-dimensional (3D) data and immunity to light variations. This survey aims to examine advancements in LiDAR odometry thoroughly. We start by exploring LiDAR technology and then scrutinize LiDAR odometry works, categorizing them based on their sensor integration approaches. These approaches include methods relying solely on LiDAR, those combining LiDAR with IMU, strategies involving multiple LiDARs, and methods fusing LiDAR with other sensor modalities. In conclusion, we address existing challenges and outline potential future directions in LiDAR odometry. Additionally, we analyze public datasets and evaluation methods for LiDAR odometry. To our knowledge, this survey is the first comprehensive exploration of LiDAR odometry."
524c82501bebc9e8,OpenAlex,uav_gnss_denied_navigation,UAV GNSS-denied navigation,uav_gnss_denied_navigation; uav_sensor_fusion_tracking,"""GPS-denied"" UAV navigation ""visual inertial""",CERBERUS: Autonomous Legged and Aerial Robotic Exploration in the Tunnel and Urban Circuits of the DARPA Subterranean Challenge,Marco Tranzatto; Frank Mascarich; Lukas Bernreiter; Carolina Godinho; Marco Camurri; Shehryar Khattak; Tung T. Dang; Victor Reijgwart,2022,2022-03-01,10.55417/fr.2022011,https://doi.org/10.55417/fr.2022011,True,109,15,Robot; Search and rescue; Traverse; Terrain; Computer science; Legged robot; Artificial intelligence; Motion planning; Real-time computing; Simulation; Geography; Geodesy,"Autonomous exploration of subterranean environments constitutes a major frontier for robotic systems, as underground settings present key challenges that can render robot autonomy hard to achieve. This problem has motivated the DARPA Subterranean Challenge, where teams of robots search for objects of interest in various underground environments. In response, we present the CERBERUS system-of-systems, as a unified strategy for subterranean exploration using legged and flying robots. Our proposed approach relies on ANYmal quadraped as primary robots, exploiting their endurance and ability to traverse challenging terrain. For aerial robots, we use both conventional and collision-tolerant multirotors to explore spaces too narrow or otherwise"
e5c725b39ebf5271,OpenAlex,edge_ai_compression_video,Edge AI / compression / video semantic transmission,edge_ai_compression_video,"""object-level"" video compression edge intelligence",Edge Computing and Networking: A Survey on Infrastructures and Applications,Yongli Zhao; Wei Wang; Yajie Li; Carlos Colman-Meixner; Massimo Tornatore; Jie Zhang,2019,2019-01-01,10.1109/access.2019.2927538,https://doi.org/10.1109/access.2019.2927538,True,97,15,Computer science; Edge computing; Enhanced Data Rates for GSM Evolution; Computer security; Computer network; Distributed computing; Telecommunications,"As a concept to enhance and extend cloud-computing capabilities, edge computing aims to provide Internet-based services in the close proximity to users by placing IT infrastructures at the network edge in forms of tiny datacenters. Taking advantage of the close distance to end user and access networks, edge datacenters can provide low-latency and context-aware services and further improve users’ quality of experience. As the network edge is a geographically spread concept, the edge datacenters are usually highly distributed so that they can provide nearby storage and processing capabilities to most of the end users. Furthermore, edge datacenters also co-work with centralized cloud datacenters for service orchestration. Such decentralization and collaboration are expected to introduce significant transformations to both infrastructures and applications. To provide an overview of how edge can be integrated with cloud-computing and how edge computing can benefit applications, this paper studies the infrastructure and application issues of edge computing and networking in several sub-aspects, including related concepts, infrastructures, resource management and virtualization, performance, and applications."
e592da523299d152,OpenAlex,edge_ai_compression_video,Edge AI / compression / video semantic transmission,edge_ai_compression_video,"""edge AI"" UAV video compression",When Intelligent Transportation Systems Sensing Meets Edge Computing: Vision and Challenges,Xuan Zhou; Ruimin Ke; Hao Yang; Chenxi Liu,2021,2021-10-17,10.3390/app11209680,https://doi.org/10.3390/app11209680,True,76,15,Edge computing; Cloud computing; Computer science; Intelligent transportation system; Leverage (statistics); Big data; Data science; Key (lock); Risk analysis (engineering); Systems engineering; Computer security; Engineering,"The widespread use of mobile devices and sensors has motivated data-driven applications that can leverage the power of big data to benefit many aspects of our daily life, such as health, transportation, economy, and environment. Under the context of smart city, intelligent transportation systems (ITS), as a main building block of modern cities, and edge computing (EC), as an emerging computing service that targets addressing the limitations of cloud computing, have attracted increasing attention in the research community in recent years. It is well believed that the application of EC in ITS will have considerable benefits to transportation systems regarding efficiency, safety, and sustainability. Despite the growing trend in ITS and EC research, a big gap in the existing literature is identified: the intersection between these two promising directions has been far from well explored. In this paper, we focus on a critical part of ITS, i.e., sensing, and conducting a review on the recent advances in ITS sensing and EC applications in this field. The key challenges in ITS sensing and future directions with the integration of edge computing are discussed."
8e088c5642bf41cd,OpenAlex,semantic_communications_uav_edge,Semantic communications for UAV / edge,semantic_communications_uav_edge,"""semantic communication"" image transmission wireless edge",Next Generation Advanced Transceiver Technologies for 6G and Beyond,Changsheng You; Yunlong Cai; Yuanwei Liu; Marco Di Renzo; Tolga M. Duman; Aylin Yener; A. Lee Swindlehurst,2025,2025-01-29,10.1109/jsac.2025.3536557,https://doi.org/10.1109/jsac.2025.3536557,True,75,15,Computer science; Transceiver; Telecommunications; Computer architecture; Computer network; Wireless,"To accommodate new applications such as extended reality, fully autonomous vehicular networks and the metaverse, next generation wireless networks are going to be subject to much more stringent performance requirements than the fifth-generation (5G) in terms of data rates, reliability, latency, and connectivity. It is thus necessary to develop next generation advanced transceiver (NGAT) technologies for efficient signal transmission and reception. In this tutorial, we explore the evolution of NGAT from three different perspectives. Specifically, we first provide an overview of new-field NGAT technology, which shifts from conventional far-field channel models to new near-field channel models. Then, three new-form NGAT technologies and their design challenges are presented, including reconfigurable intelligent surfaces, flexible antennas, and holographic multi-input multi-output (MIMO) systems. Subsequently, we discuss recent advances in semantic-aware NGAT technologies, which can utilize new metrics for advanced transceiver designs. Finally, we point out other promising transceiver technologies for future research."
