id,priority_score,source,source_id,doi,title,authors,year,publication_date,url,pdf_url,is_open_access,cited_by_count,venue,concepts,topic_id,topic_label,track_ids,problem_ids,query,abstract
0c6d3fce459875b5,8,OpenAlex,https://openalex.org/W3021951958,10.1109/access.2020.2991734,An Overview on Edge Computing Research,"[""Keyan Cao"", ""Yefan Liu"", ""Gongjie Meng"", ""Qimeng Sun""]",2020,2020-01-01,https://doi.org/10.1109/access.2020.2991734,https://ieeexplore.ieee.org/ielx7/6287639/8948470/09083958.pdf,True,1188,IEEE Access,"[""Cloud computing"", ""Edge computing"", ""Computer science"", ""Enhanced Data Rates for GSM Evolution"", ""The Internet"", ""Utility computing"", ""Distributed computing"", ""Edge device""]",T5_on_device_tactical_ai,온디바이스 전술 AI / 오프라인 RAG,"[""T5""]","[""T5-002""]",on device large language model retrieval augmented generation offline,"With the rapid development of the Internet of Everything (IoE), the number of smart devices connected to the Internet is increasing, resulting in large-scale data, which has caused problems such as bandwidth load, slow response speed, poor security, and poor privacy in traditional cloud computing models. Traditional cloud computing is no longer sufficient to support the diverse needs of today's intelligent society for data processing, so edge computing technologies have emerged. It is a new computing paradigm for performing calculations at the edge of the network. Unlike cloud computing, it emphasizes closer to the user and closer to the source of the data. At the edge of the network, it is lightweight for local, small-scale data storage and processing. This article mainly reviews the related research and results of edge computing. First, it summarizes the concept of edge computing and compares it with cloud computing. Then summarize the architecture of edge computing, keyword technology, security and privacy protection, and finally summarize the applications of edge computing."
b880e8c8ecd68305,8,OpenAlex,https://openalex.org/W2157954477,10.1109/access.2014.2332453,Toward Scalable Systems for Big Data Analytics: A Technology Tutorial,"[""Han Hu"", ""Yonggang Wen"", ""Tat‐Seng Chua"", ""Xuelong Li""]",2014,2014-01-01,https://doi.org/10.1109/access.2014.2332453,https://ieeexplore.ieee.org/ielx7/6287639/6705689/06842585.pdf,True,1097,IEEE Access,"[""Big data"", ""Data science"", ""Computer science"", ""Scalability"", ""Analytics"", ""Unstructured data"", ""Data analysis"", ""Data mining""]",T3_sensor_fusion_cop,센서퓨전 / 자연어 COP / C2,"[""T3""]","[""T3-001"", ""T3-003""]",sensor fusion common operational picture command and control decision support,"Recent technological advancements have led to a deluge of data from distinctive domains (e.g., health care and scientific sensors, user-generated data, Internet and financial companies, and supply chain systems) over the past two decades. The term big data was coined to capture the meaning of this emerging trend. In addition to its sheer volume, big data also exhibits other unique characteristics as compared with traditional data. For instance, big data is commonly unstructured and require more real-time analysis. This development calls for new system architectures for data acquisition, transmission, storage, and large-scale data processing mechanisms. In this paper, we present a literature survey and system tutorial for big data analytics platforms, aiming to provide an overall picture for nonexpert readers and instill a do-it-yourself spirit for advanced audiences to customize their own big-data solutions. First, we present the definition of big data and discuss big data challenges. Next, we present a systematic framework to decompose big data systems into four sequential modules, namely data generation, data acquisition, data storage, and data analytics. These four modules form a big data value chain. Following that, we present a detailed survey of numerous approaches and mechanisms from research and industry communities. In addition, we present the prevalent Hadoop framework for addressing big data challenges. Finally, we outline several evaluation benchmarks and potential research directions for big data systems."
72176e067bdedbbc,8,OpenAlex,https://openalex.org/W2602956630,10.1201/9781003338604-2,Internet of Things Strategic Research Roadmap,"[""Ovidiu Vermesan"", ""Peter Friess"", ""Patrick Guillemin"", ""Sergio Gusmeroli"", ""Harald Sundmaeker"", ""Alessandro Bassi"", ""Ignacio Soler Jubert"", ""Margaretha Mazura""]",2022,2022-09-01,https://doi.org/10.1201/9781003338604-2,,True,996,River Publishers eBooks,"[""Business"", ""Internet of Things"", ""The Internet"", ""Computer science"", ""World Wide Web""]",T3_sustainment_logistics,지속지원 / 군수 C2 / 예측정비,"[""T3""]","[""T3-006""]",military logistics sustainment predictive maintenance decision support,"Internet of Things (IoT) is an integrated part of Future Internet including existing and evolving Internet and network developments and could be conceptually defined as a dynamic global network infrastructure with self configuring capabilities based on standard and interoperable communication protocols where physical and virtual “things” have identities, physical attributes, and virtual personalities, use intelligent interfaces, and are seamlessly integrated into the information network."
00b86648d11c7707,8,OpenAlex,https://openalex.org/W2809684781,10.1186/s13174-018-0087-2,"A comprehensive survey on machine learning for networking: evolution, applications and research opportunities","[""Raouf Boutaba"", ""Mohammad A. Salahuddin"", ""Noura Limam"", ""Sara Ayoubi"", ""Nashid Shahriar"", ""Felipe Estrada‐Solano"", ""Oscar Maurício Caicedo Rendón""]",2018,2018-06-21,https://doi.org/10.1186/s13174-018-0087-2,https://jisajournal.springeropen.com/track/pdf/10.1186/s13174-018-0087-2,True,994,Journal of Internet Services and Applications,"[""Computer science"", ""Network management"", ""Network congestion"", ""Quality of service"", ""Networking hardware"", ""Key (lock)"", ""Software-defined networking"", ""Optical networking""]",T3_semantic_tactical_network,전술망 시맨틱 전송 / 거부환경 통신,"[""T3""]","[""T3-005""]",semantic communication wireless networks deep learning bandwidth constrained,"Machine Learning (ML) has been enjoying an unprecedented surge in applications that solve problems and enable automation in diverse domains. Primarily, this is due to the explosion in the availability of data, significant improvements in ML techniques, and advancement in computing capabilities. Undoubtedly, ML has been applied to various mundane and complex problems arising in network operation and management. There are various surveys on ML for specific areas in networking or for specific network technologies. This survey is original, since it jointly presents the application of diverse ML techniques in various key areas of networking across different network technologies. In this way, readers will benefit from a comprehensive discussion on the different learning paradigms and ML techniques applied to fundamental problems in networking, including traffic prediction, routing and classification, congestion control, resource and fault management, QoS and QoE management, and network security. Furthermore, this survey delineates the limitations, give insights, research challenges and future opportunities to advance ML in networking. Therefore, this is a timely contribution of the implications of ML for networking, that is pushing the barriers of autonomic network operation and management."
cec5ddf468fa9df5,8,OpenAlex,https://openalex.org/W4316506832,10.1007/s11370-022-00452-4,"Unmanned aerial vehicles (UAVs): practical aspects, applications, open challenges, security issues, and future trends","[""Syed Agha Hassnain Mohsan"", ""Nawaf Qasem Hamood Othman"", ""Yanlong Li"", ""Mohammed H. Alsharif"", ""Muhammad Asghar Khan""]",2023,2023-01-16,https://doi.org/10.1007/s11370-022-00452-4,https://link.springer.com/content/pdf/10.1007/s11370-022-00452-4.pdf,True,928,Intelligent Service Robotics,"[""Drone"", ""Computer science"", ""Payload (computing)"", ""Operability"", ""Risk analysis (engineering)"", ""Adversary"", ""Computer security"", ""Systems engineering""]",T1_multi_uxv_control,1인 다중 무인기 통제 / Multi-UxV control,"[""T1"", ""T2""]","[""T1-001"", ""T2-003"", ""T2-004""]",multi UAV control human swarm autonomy,
235372f74433a685,8,OpenAlex,https://openalex.org/W2406349003,10.1186/s13634-016-0355-x,A survey of machine learning for big data processing,"[""Junfei Qiu"", ""Qihui Wu"", ""Guoru Ding"", ""Yuhua Xu"", ""Shuo Feng""]",2016,2016-05-28,https://doi.org/10.1186/s13634-016-0355-x,https://asp-eurasipjournals.springeropen.com/counter/pdf/10.1186/s13634-016-0355-x,True,888,EURASIP Journal on Advances in Signal Processing,"[""Computer science"", ""Big data"", ""Artificial intelligence"", ""Machine learning"", ""Deep learning"", ""Active learning (machine learning)"", ""Transfer of learning"", ""Instance-based learning""]",T5_on_device_tactical_ai,온디바이스 전술 AI / 오프라인 RAG,"[""T5""]","[""T5-002""]",on device large language model retrieval augmented generation offline,"There is no doubt that big data are now rapidly expanding in all science and engineering domains. While the potential of these massive data is undoubtedly significant, fully making sense of them requires new ways of thinking and novel learning techniques to address the various challenges. In this paper, we present a literature survey of the latest advances in researches on machine learning for big data processing. First, we review the machine learning techniques and highlight some promising learning methods in recent studies, such as representation learning, deep learning, distributed and parallel learning, transfer learning, active learning, and kernel-based learning. Next, we focus on the analysis and discussions about the challenges and possible solutions of machine learning for big data. Following that, we investigate the close connections of machine learning with signal processing techniques for big data processing. Finally, we outline several open issues and research trends."
2bc8025ff05d49ee,8,OpenAlex,https://openalex.org/W2981854649,10.1109/access.2019.2949703,A Survey on the Role of IoT in Agriculture for the Implementation of Smart Farming,"[""Muhammad Shoaib Farooq"", ""Shamyla Riaz"", ""Adnan Abid"", ""Kamran Abid"", ""Muhammad Azhar Naeem""]",2019,2019-01-01,https://doi.org/10.1109/access.2019.2949703,https://ieeexplore.ieee.org/ielx7/6287639/8600701/08883163.pdf,True,867,IEEE Access,"[""Computer science"", ""Cloud computing"", ""Agriculture"", ""Internet of Things"", ""Field (mathematics)"", ""Big data"", ""Wireless sensor network"", ""Computer security""]",T2_cyber_threat_intelligence,사이버 위협 인텔리전스 / 지식그래프 / 엔티티 해소,"[""T2""]","[""T2-003"", ""T2-004""]",cyber threat intelligence knowledge graph entity resolution,"Internet of things (IoT) is a promising technology which provides efficient and reliable solutions towards the modernization of several domains. IoT based solutions are being developed to automatically maintain and monitor agricultural farms with minimal human involvement. The article presents many aspects of technologies involved in the domain of IoT in agriculture. It explains the major components of IoT based smart farming. A rigorous discussion on network technologies used in IoT based agriculture has been presented, that involves network architecture and layers, network topologies used, and protocols. Furthermore, the connection of IoT based agriculture systems with relevant technologies including cloud computing, big data storage and analytics has also been presented. In addition, security issues in IoT agriculture have been highlighted. A list of smart phone based and sensor based applications developed for different aspects of farm management has also been presented. Lastly, the regulations and policies made by several countries to standardize IoT based agriculture have been presented along with few available success stories. In the end, some open research issues and challenges in IoT agriculture field have been presented."
9ed99d76df2d5c3d,8,OpenAlex,https://openalex.org/W3034606981,10.1109/access.2020.3001277,"A Survey of Multi-Access Edge Computing in 5G and Beyond: Fundamentals, Technology Integration, and State-of-the-Art","[""Quoc‐Viet Pham"", ""Fang Fang"", ""Vu Nguyen Ha"", ""Md. Jalil Piran"", ""Mai Le"", ""Long Bao Le"", ""Won–Joo Hwang"", ""Zhiguo Ding""]",2020,2020-01-01,https://doi.org/10.1109/access.2020.3001277,https://ieeexplore.ieee.org/ielx7/6287639/8948470/09113305.pdf,True,849,IEEE Access,"[""Computer science"", ""Cloud computing"", ""Context (archaeology)"", ""Edge computing"", ""Mobile edge computing"", ""Augmented reality"", ""Edge device"", ""Radio access network""]",T1_multi_uxv_control,1인 다중 무인기 통제 / Multi-UxV control,"[""T1""]","[""T1-001""]",human swarm interaction multi robot control unmanned systems cognitive load,"Driven by the emergence of new compute-intensive applications and the vision of the Internet of Things (IoT), it is foreseen that the emerging 5G network will face an unprecedented increase in traffic volume and computation demands. However, end users mostly have limited storage capacities and finite processing capabilities, thus how to run compute-intensive applications on resource-constrained users has recently become a natural concern. Mobile edge computing (MEC), a key technology in the emerging fifth generation (5G) network, can optimize mobile resources by hosting compute-intensive applications, process large data before sending to the cloud, provide the cloud-computing capabilities within the radio access network (RAN) in close proximity to mobile users, and offer context-aware services with the help of RAN information. Therefore, MEC enables a wide variety of applications, where the real-time response is strictly required, e.g., driverless vehicles, augmented reality, robotics, and immerse media. Indeed, the paradigm shift from 4G to 5G could become a reality with the advent of new technological concepts. The successful realization of MEC in the 5G network is still in its infancy and demands for constant efforts from both academic and industry communities. In this survey, we first provide a holistic overview of MEC technology and its potential use cases and applications. Then, we outline up-to-date researches on the integration of MEC with the new technologies that will be deployed in 5G and beyond. We also summarize testbeds and experimental evaluations, and open source activities, for edge computing. We further summarize lessons learned from state-of-the-art research works as well as discuss challenges and potential future directions for MEC research."
a8fc77f4cab6e51f,8,OpenAlex,https://openalex.org/W2995946162,10.1016/j.compind.2020.103187,Agri-food 4.0: A survey of the supply chains and technologies for the future agriculture,"[""Mario Lezoche"", ""Jorge E. Hernández"", ""M. M. E. Alemany"", ""Hervé Panetto"", ""Janusz Kacprzyk""]",2020,2020-02-10,https://doi.org/10.1016/j.compind.2020.103187,https://www.sciencedirect.com/science/article/am/pii/S0166361519307584,True,811,Computers in Industry,"[""Agriculture"", ""Supply chain"", ""Food supply"", ""Business"", ""Agricultural economics"", ""Engineering"", ""Manufacturing engineering"", ""Agricultural science""]",T3_sensor_fusion_cop,센서퓨전 / 자연어 COP / C2,"[""T3""]","[""T3-001"", ""T3-003""]",multi domain command and control ontology sensor fusion,
c2e1b884bea8d905,8,OpenAlex,https://openalex.org/W3036600965,10.1109/jproc.2020.2998530,"Digital Twin in the IoT Context: A Survey on Technical Features, Scenarios, and Architectural Models","[""Roberto Minerva"", ""Gyu Myoung Lee"", ""Noël Crespi""]",2020,2020-06-18,https://doi.org/10.1109/jproc.2020.2998530,,True,756,Proceedings of the IEEE,"[""Computer science"", ""Context (archaeology)"", ""Identification (biology)"", ""Set (abstract data type)"", ""Object (grammar)"", ""Data science"", ""Process (computing)"", ""Software engineering""]",T3_sensor_fusion_cop,센서퓨전 / 자연어 COP / C2,"[""T3""]","[""T3-001"", ""T3-003""]",multi domain command and control ontology sensor fusion,"Digital twin (DT) is an emerging concept that is gaining attention in various industries. It refers to the ability to clone a physical object (PO) into a software counterpart. The softwarized object, termed logical object, reflects all the important properties and characteristics of the original object within a specific application context. To fully determine the expected properties of the DT, this article surveys the state-of-the-art starting from the original definition within the manufacturing industry. It takes into account related proposals emerging in other fields, namely augmented and virtual reality (e.g., avatars), multiagent systems, and virtualization. This survey thereby allows for the identification of an extensive set of DT features that point to the “softwarization” of POs. To properly consolidate a shared DT definition, a set of foundational properties is identified and proposed as a common ground outlining the essential characteristics (must-haves) of a DT. Once the DT definition has been consolidated, its technical and business value is discussed in terms of applicability and opportunities. Four application scenarios illustrate how the DT concept can be used and how some industries are applying it. The scenarios also lead to a generic DT architectural model. This analysis is then complemented by the identification of software architecture models and guidelines in order to present a general functional framework for the DT. This article, eventually, analyses a set of possible evolution paths for the DT considering its possible usage as a major enabler for the softwarization process."
3950791c4f29c2de,8,OpenAlex,https://openalex.org/W3214625971,10.1016/j.ijinfomgt.2021.102456,Climate change and COP26: Are digital technologies and information management part of the problem or the solution? An editorial reflection and call to action,"[""Yogesh K. Dwivedi"", ""Laurie Hughes"", ""Arpan Kumar Kar"", ""Abdullah M. Baabdullah"", ""Purva Grover"", ""Roba Abbas"", ""Daniela Andreini"", ""Iyad Abumoghli""]",2021,2021-11-24,https://doi.org/10.1016/j.ijinfomgt.2021.102456,,True,722,International Journal of Information Management,"[""Viewpoints"", ""Action (physics)"", ""Element (criminal law)"", ""Multitude"", ""Politics"", ""Perspective (graphical)"", ""Information technology"", ""Climate change""]",T3_sustainment_logistics,지속지원 / 군수 C2 / 예측정비,"[""T3""]","[""T3-006""]",resilient military supply chain logistics optimization denied environment,"The UN COP26 2021 conference on climate change offers the chance for world leaders to take action and make urgent and meaningful commitments to reducing emissions and limit global temperatures to 1.5 °C above pre-industrial levels by 2050. Whilst the political aspects and subsequent ramifications of these fundamental and critical decisions cannot be underestimated, there exists a technical perspective where digital and IS technology has a role to play in the monitoring of potential solutions, but also an integral element of climate change solutions. We explore these aspects in this editorial article, offering a comprehensive opinion based insight to a multitude of diverse viewpoints that look at the many challenges through a technology lens. It is widely recognized that technology in all its forms, is an important and integral element of the solution, but industry and wider society also view technology as being part of the problem. Increasingly, researchers are referencing the importance of responsible digitalization to eliminate the significant levels of e-waste. The reality is that technology is an integral component of the global efforts to get to net zero, however, its adoption requires pragmatic tradeoffs as we transition from current behaviors to a more climate friendly society."
c4a5f2c3c2adec4d,8,OpenAlex,https://openalex.org/W1964868373,10.1155/2014/358152,An Overview of Serious Games,"[""Fedwa Laamarti"", ""Mohamad Eid"", ""Abdulmotaleb El Saddik""]",2014,2014-01-01,https://doi.org/10.1155/2014/358152,https://downloads.hindawi.com/journals/ijcgt/2014/358152.pdf,True,624,International Journal of Computer Games Technology,"[""Domain (mathematical analysis)"", ""Interpersonal communication"", ""Field (mathematics)"", ""Computer science"", ""Taxonomy (biology)"", ""Serious game"", ""Work (physics)"", ""Data science""]",T5_wargame_ai_tutor,AI 워게임 교관 / 의사결정 코치,"[""T5""]","[""T5-001"", ""T5-003""]",wargaming artificial intelligence tutor after action review military training,"Serious games are growing rapidly as a gaming industry as well as a field of academic research. There are many surveys in the field of digital serious games; however, most surveys are specific to a particular area such as education or health. So far, there has been little work done to survey digital serious games in general, which is the main goal of this paper. Hence, we discuss relevant work on serious games in different application areas including education, well-being, advertisement, cultural heritage, interpersonal communication, and health care. We also propose a taxonomy for digital serious games, and we suggest a classification of reviewed serious games applications from the literature against the defined taxonomy. Finally, the paper provides guidelines, drawn from the literature, for the design and development of successful serious games, as well as discussing research perspectives in this domain."
99b54a73a5f73ef2,8,OpenAlex,https://openalex.org/W4315705280,10.1016/j.cell.2022.12.027,Loss of epigenetic information as a cause of mammalian aging,"[""Jae-Hyun Yang"", ""Motoshi Hayano"", ""Patrick Griffin"", ""João A. Amorim"", ""Michael S. Bonkowski"", ""John K. Apostolides"", ""Elias Salfati"", ""Marco Blanchette""]",2023,2023-01-01,https://doi.org/10.1016/j.cell.2022.12.027,,True,619,Cell,"[""Biology"", ""Epigenetics"", ""Epigenesis"", ""Genetics"", ""DNA methylation"", ""Computational biology"", ""Bioinformatics"", ""Gene""]",T3_sensor_fusion_cop,센서퓨전 / 자연어 COP / C2,"[""T3""]","[""T3-001"", ""T3-003""]",multi domain command and control ontology sensor fusion,
cfe88601a1488a93,8,OpenAlex,https://openalex.org/W2966657623,10.1109/access.2019.2932119,"Unmanned Aerial Vehicles in Agriculture: A Review of Perspective of Platform, Control, and Applications","[""Jeongeun Kim"", ""S. C. Kim"", ""Chanyoung Ju"", ""Hyoung Il Son""]",2019,2019-01-01,https://doi.org/10.1109/access.2019.2932119,https://ieeexplore.ieee.org/ielx7/6287639/8600701/08782102.pdf,True,593,IEEE Access,"[""Perspective (graphical)"", ""Computer science"", ""Remotely operated underwater vehicle"", ""Control (management)"", ""Artificial intelligence"", ""Mobile robot"", ""Robot""]",T1_counter_uas_sensor_fusion,Counter-UAS 탐지·추적·요격,"[""T1""]","[""T1-003"", ""T1-005""]",autonomous drone interception target tracking counter unmanned aircraft systems,"For agricultural applications, regularized smart-farming solutions are being considered, including the use of unmanned aerial vehicles (UAVs). The UAVs combine information and communication technologies, robots, artificial intelligence, big data, and the Internet of Things. The agricultural UAVs are highly capable, and their use has expanded across all areas of agriculture, including pesticide and fertilizer spraying, seed sowing, and growth assessment and mapping. Accordingly, the market for agricultural UAVs is expected to continue growing with the related technologies. In this study, we consider the latest trends and applications of leading technologies related to agricultural UAVs, control technologies, equipment, and development. We discuss the use of UAVs in real agricultural environments. Furthermore, the future development of the agricultural UAVs and their challenges are presented."
f953015d85744a70,8,OpenAlex,https://openalex.org/W4389359039,10.1007/s12525-023-00680-1,Generative artificial intelligence,"[""Leonardo Banh"", ""Gero Strobel""]",2023,2023-12-01,https://doi.org/10.1007/s12525-023-00680-1,https://link.springer.com/content/pdf/10.1007/s12525-023-00680-1.pdf,True,464,Electronic Markets,"[""Generative grammar"", ""Computer science"", ""Artificial intelligence"", ""Field (mathematics)"", ""Generative model"", ""Discriminative model"", ""Generative Design"", ""Engineering""]",X_llm_reliability_provenance,LLM 신뢰성 / citation / provenance / 평가,"[""T2"", ""T3"", ""T5""]","[""T2-001"", ""T3-001"", ""T5-002""]",LLM agents tool use evaluation provenance question answering,"Abstract Recent developments in the field of artificial intelligence (AI) have enabled new paradigms of machine processing, shifting from data-driven, discriminative AI tasks toward sophisticated, creative tasks through generative AI. Leveraging deep generative models, generative AI is capable of producing novel and realistic content across a broad spectrum (e.g., texts, images, or programming code) for various domains based on basic user prompts. In this article, we offer a comprehensive overview of the fundamentals of generative AI with its underpinning concepts and prospects. We provide a conceptual introduction to relevant terms and techniques, outline the inherent properties that constitute generative AI, and elaborate on the potentials and challenges. We underline the necessity for researchers and practitioners to comprehend the distinctive characteristics of generative artificial intelligence in order to harness its potential while mitigating its risks and to contribute to a principal understanding."
fa9bc340a81b6d7b,8,OpenAlex,https://openalex.org/W3014630000,10.3389/frobt.2020.00036,Swarm Robotic Behaviors and Current Applications,"[""Melanie Schranz"", ""Martina Umlauft"", ""Micha Sende"", ""Wilfried Elmenreich""]",2020,2020-04-02,https://doi.org/10.3389/frobt.2020.00036,https://www.frontiersin.org/articles/10.3389/frobt.2020.00036/pdf,True,441,Frontiers in Robotics and AI,"[""Swarm behaviour"", ""Swarm robotics"", ""Computer science"", ""Artificial intelligence"", ""Robot"", ""Context (archaeology)"", ""Categorization"", ""Robotics""]",T4_maritime_sensor_fusion,해상 센서퓨전 / 무인 감시 자산,"[""T4""]","[""T4-001"", ""T4-003""]",passive sonar anomaly detection maritime surveillance deep learning,"In swarm robotics multiple robots collectively solve problems by forming advantageous structures and behaviors similar to the ones observed in natural systems, such as swarms of bees, birds, or fish. However, the step to industrial applications has not yet been made successfully. Literature is light on real-world swarm applications that apply actual swarm algorithms. Typically, only parts of swarm algorithms are used which we refer to as basic swarm behaviors. In this paper we collect and categorize these behaviors into spatial organization, navigation, decision making, and miscellaneous. This taxonomy is then applied to categorize a number of existing swarm robotic applications from research and industrial domains. Along with the classification, we give a comprehensive overview of research platforms that can be used for testing and evaluating swarm behavior, systems that are already on the market, and projects that target a specific market. Results from this survey show that swarm robotic applications are still rare today. Many industrial projects still rely on centralized control, and even though a solution with multiple robots is employed, the principal idea of swarm robotics of distributed decision making is neglected. We identified mainly following reasons: First of all, swarm behavior emerging from local interactions is hard to predict and a proof of its eligibility for applications in an industrial context is difficult to provide. Second, current communication architectures often do not match requirements for swarm communication, which often leads to a system with a centralized communication infrastructure. Finally, testing swarms for real industrial applications is an issue, since deployment in a productive environment is typically too risky and simulations of a target system may not be sufficiently accurate. In contrast, the research platforms present a means for transforming swarm robotics solutions from theory to prototype industrial systems."
a6a1a4ba5608b689,8,OpenAlex,https://openalex.org/W2964482263,10.1080/01441647.2019.1649315,How big data enriches maritime research – a critical review of Automatic Identification System (AIS) data applications,"[""Dong Yang"", ""Lingxiao Wu"", ""Shuaian Wang"", ""Haiying Jia"", ""Kevin X. Li""]",2019,2019-07-28,https://doi.org/10.1080/01441647.2019.1649315,,True,432,Transport Reviews,"[""Automatic Identification System"", ""Computer science"", ""Port (circuit theory)"", ""Identification (biology)"", ""Data science"", ""Data quality"", ""Big data"", ""Popularity""]",T4_maritime_anomaly_ais,AIS 기반 해상 이상탐지 / 회색지대 조기경보,"[""T4""]","[""T4-001"", ""T4-002""]",maritime vessel trajectory anomaly detection AIS deep learning,"The information-rich vessel movement data provided by the Automatic Identification System (AIS) has gained much popularity over the past decade, during which the employment of satellite-based receivers has enabled wide coverage and improved data quality. The application of AIS data has developed from simply navigation-oriented research to now include trade flow estimation, emission accounting, and vessel performance monitoring. The AIS now provides high frequency, real-time positioning and sailing patterns for almost the whole world's commercial fleet, and therefore, in combination with supplementary databases and analyses, AIS data has arguably kickstarted the era of digitisation in the shipping industry. In this study, we conduct a comprehensive review of the literature regarding AIS applications by dividing it into three development stages, namely, basic application, extended application, and advanced application. Each stage contains two to three application fields, and in total we identified seven application fields, including (1) AIS data mining, (2) navigation safety, (3) ship behaviour analysis, (4) environmental evaluation, (5) trade analysis, (6) ship and port performance, and (7) Arctic shipping. We found that the original application of AIS data to navigation safety has, with the improvement of data accessibility, evolved into diverse applications in various directions. Moreover, we summarised the major methodologies in the literature into four categories, these being (1) data processing and mining, (2) index measurement, (3) causality analysis, and (4) operational research. Undoubtedly, the applications of AIS data will be further expanded in the foreseeable future. This will not only provide a more comprehensive understanding of voyage performance and allow researchers to examine shipping market dynamics from the micro level, but also the abundance of AIS data may also open up the rather opaque aspect of how shipping companies release information to external authorities, including the International Maritime Organization, port states, scientists and researchers. It is expected that more multi-disciplinary AIS studies will emerge in the coming years. We believe that this study will shed further light on the future development of AIS studies."
c8f65f4e56e35c2e,8,OpenAlex,https://openalex.org/W2582222835,10.1007/s10846-017-0483-z,Survey on Computer Vision for UAVs: Current Developments and Trends,"[""Christoforos Kanellakis"", ""George Nikolakopoulos""]",2017,2017-01-27,https://doi.org/10.1007/s10846-017-0483-z,https://link.springer.com/content/pdf/10.1007%2Fs10846-017-0483-z.pdf,True,339,Journal of Intelligent & Robotic Systems,"[""Obstacle"", ""Computer science"", ""Pipeline (software)"", ""Systems engineering"", ""Obstacle avoidance"", ""Human–computer interaction"", ""Sensor fusion"", ""Artificial intelligence""]",T1_terrain_aware_autonomy,지형 인지형 자율성 / Terrain-aware autonomy,"[""T1""]","[""T1-002""]",terrain aware UAV path planning GPS denied environment,"During last decade the scientific research on Unmanned Aerial Vehicless (UAVs) increased spectacularly and led to the design of multiple types of aerial platforms. The major challenge today is the development of autonomously operating aerial agents capable of completing missions independently of human interaction. To this extent, visual sensing techniques have been integrated in the control pipeline of the UAVs in order to enhance their navigation and guidance skills. The aim of this article is to present a comprehensive literature review on vision based applications for UAVs focusing mainly on current developments and trends. These applications are sorted in different categories according to the research topics among various research groups. More specifically vision based position-attitude control, pose estimation and mapping, obstacle detection as well as target tracking are the identified components towards autonomous agents. Aerial platforms could reach greater level of autonomy by integrating all these technologies onboard. Additionally, throughout this article the concept of fusion multiple sensors is highlighted, while an overview on the challenges addressed and future trends in autonomous agent development will be also provided."
bfb36cd29123e2b4,8,OpenAlex,https://openalex.org/W4319264248,10.1007/s12008-023-01217-8,Industry 5.0 or industry 4.0S? Introduction to industry 4.0 and a peek into the prospective industry 5.0 technologies,"[""Abirami Raja Santhi"", ""Padmakumar Muthuswamy""]",2023,2023-02-05,https://doi.org/10.1007/s12008-023-01217-8,https://link.springer.com/content/pdf/10.1007/s12008-023-01217-8.pdf,True,331,International Journal on Interactive Design and Manufacturing (IJIDeM),"[""Industrial Revolution"", ""Industry 4.0"", ""Emerging technologies"", ""Quality (philosophy)"", ""Agrarian society"", ""Automotive industry"", ""Sustainability"", ""Business""]",T2_cyber_threat_intelligence,사이버 위협 인텔리전스 / 지식그래프 / 엔티티 해소,"[""T2""]","[""T2-003"", ""T2-004""]",cyber threat intelligence ontology knowledge graph APT,
a8ebd652f5f16402,8,OpenAlex,https://openalex.org/W3185673854,10.1093/biosci/biab073,A Comprehensive Overview of Technologies for Species and Habitat Monitoring and Conservation,"[""José J. Lahoz‐Monfort"", ""Michael J. L. Magrath""]",2021,2021-06-24,https://doi.org/10.1093/biosci/biab073,https://academic.oup.com/bioscience/article-pdf/71/10/1038/40508174/biab073.pdf,True,302,BioScience,"[""Wildlife"", ""Wildlife conservation"", ""Environmental resource management"", ""Habitat"", ""Emerging technologies"", ""Biodiversity"", ""Wildlife management"", ""Conservation science""]",T1_terrain_aware_autonomy,지형 인지형 자율성 / Terrain-aware autonomy,"[""T1""]","[""T1-002""]",terrain aware UAV path planning GPS denied environment,"The range of technologies currently used in biodiversity conservation is staggering, with innovative uses often adopted from other disciplines and being trialed in the field. We provide the first comprehensive overview of the current (2020) landscape of conservation technology, encompassing technologies for monitoring wildlife and habitats, as well as for on-the-ground conservation management (e.g., fighting illegal activities). We cover both established technologies (routinely deployed in conservation, backed by substantial field experience and scientific literature) and novel technologies or technology applications (typically at trial stage, only recently used in conservation), providing examples of conservation applications for both types. We describe technologies that deploy sensors that are fixed or portable, attached to vehicles (terrestrial, aquatic, or airborne) or to animals (biologging), complemented with a section on wildlife tracking. The last two sections cover actuators and computing (including web platforms, algorithms, and artificial intelligence)."
