id,relevance_score,source,relation,topic_id,topic_label,query,openalex_id,doi,title,authors,year,publication_date,url,pdf_url,is_open_access,cited_by_count,venue,concepts,abstract
4aee242aa27a352a,11,OpenAlex,snowball_related_or_reference,semantic_communication_core,Semantic communication core,"""semantic communication"" ""bandwidth"" ""wireless""",https://openalex.org/W1686810756,10.48550/arxiv.1409.1556,Very Deep Convolutional Networks for Large-Scale Image Recognition,"[""Karen Simonyan"", ""Andrew Zisserman""]",2014,2014-09-04,http://arxiv.org/abs/1409.1556,https://arxiv.org/pdf/1409.1556,True,75541,arXiv (Cornell University),"[""Computer science"", ""Convolution (computer science)"", ""Convolutional neural network"", ""Artificial intelligence"", ""Deep learning"", ""Image (mathematics)"", ""Scale (ratio)"", ""Architecture"", ""Contextual image classification"", ""Pattern recognition (psychology)""]","In this work we investigate the effect of the convolutional network depth on its accuracy in the large-scale image recognition setting. Our main contribution is a thorough evaluation of networks of increasing depth using an architecture with very small (3x3) convolution filters, which shows that a significant improvement on the prior-art configurations can be achieved by pushing the depth to 16-19 weight layers. These findings were the basis of our ImageNet Challenge 2014 submission, where our team secured the first and the second places in the localisation and classification tracks respectively. We also show that our representations generalise well to other datasets, where they achieve state-of-the-art results. We have made our two best-performing ConvNet models publicly available to facilitate further research on the use of deep visual representations in computer vision."
1bced765202ff7eb,11,OpenAlex,snowball_related_or_reference,semantic_communication_core,Semantic communication core,"""semantic communication"" ""bandwidth"" ""wireless"" | ""semantic communications"" wireless networks survey",https://openalex.org/W1861492603,10.1007/978-3-319-10602-1_48,Microsoft COCO: Common Objects in Context,"[""Tsung-Yi Lin"", ""Michael Maire"", ""Serge Belongie"", ""James Hays"", ""Pietro Perona"", ""Deva Ramanan"", ""Piotr Dollár"", ""C. Lawrence Zitnick""]",2014,2014-01-01,https://doi.org/10.1007/978-3-319-10602-1_48,https://link.springer.com/content/pdf/10.1007%2F978-3-319-10602-1_48.pdf,True,42254,Lecture notes in computer science,"[""Computer science"", ""Pascal (unit)"", ""Spotting"", ""Artificial intelligence"", ""Segmentation"", ""Minimum bounding box"", ""Bounding overwatch"", ""Object detection"", ""Object (grammar)"", ""Context (archaeology)""]",
3cb2faa8f0e01116,11,OpenAlex,snowball_related_or_reference,semantic_communication_core,Semantic communication core,"""semantic communication"" ""bandwidth"" ""wireless"" | ""semantic communications"" wireless networks survey",https://openalex.org/W1614298861,10.48550/arxiv.1301.3781,Efficient Estimation of Word Representations in Vector Space,"[""Tomáš Mikolov"", ""Kai Chen"", ""Greg S. Corrado"", ""Jay B. Dean""]",2013,2013-01-16,http://arxiv.org/abs/1301.3781,https://arxiv.org/pdf/1301.3781,True,18149,arXiv (Cornell University),"[""Word (group theory)"", ""Computer science"", ""Similarity (geometry)"", ""Set (abstract data type)"", ""Vector space"", ""Artificial intelligence"", ""Task (project management)"", ""Natural language processing"", ""Vector space model"", ""Test set""]","We propose two novel model architectures for computing continuous vector representations of words from very large data sets. The quality of these representations is measured in a word similarity task, and the results are compared to the previously best performing techniques based on different types of neural networks. We observe large improvements in accuracy at much lower computational cost, i.e. it takes less than a day to learn high quality word vectors from a 1.6 billion words data set. Furthermore, we show that these vectors provide state-of-the-art performance on our test set for measuring syntactic and semantic word similarities."
cfe8358623ac8b3b,11,OpenAlex,snowball_related_or_reference,semantic_communication_core,Semantic communication core,"""semantic communication"" ""bandwidth"" ""wireless"" | ""semantic communications"" wireless networks survey",https://openalex.org/W2125389028,10.48550/arxiv.1411.1784,Conditional Generative Adversarial Nets,"[""Mehdi Mirza"", ""Simon Osindero""]",2014,2014-11-06,http://arxiv.org/abs/1411.1784,https://arxiv.org/pdf/1411.1784,True,8911,arXiv (Cornell University),"[""MNIST database"", ""Generative grammar"", ""Generator (circuit theory)"", ""Computer science"", ""Discriminator"", ""Adversarial system"", ""Class (philosophy)"", ""Artificial intelligence"", ""Modal"", ""Generative model""]","Generative Adversarial Nets [8] were recently introduced as a novel way to train generative models. In this work we introduce the conditional version of generative adversarial nets, which can be constructed by simply feeding the data, y, we wish to condition on to both the generator and discriminator. We show that this model can generate MNIST digits conditioned on class labels. We also illustrate how this model could be used to learn a multi-modal model, and provide preliminary examples of an application to image tagging in which we demonstrate how this approach can generate descriptive tags which are not part of training labels."
39fc2dc697d7a4d9,11,OpenAlex,snowball_related_or_reference,semantic_communication_core,Semantic communication core,"""semantic communications"" wireless networks survey",https://openalex.org/W102708294,10.1007/978-3-540-76298-0_52,DBpedia: A Nucleus for a Web of Open Data,"[""Sören Auer"", ""Christian Bizer"", ""Georgi Kobilarov"", ""Jens Lehmann"", ""Richard Cyganiak"", ""Zachary G. Ives""]",2007,2007-01-01,https://doi.org/10.1007/978-3-540-76298-0_52,https://link.springer.com/content/pdf/10.1007/978-3-540-76298-0_52.pdf,True,4734,Lecture notes in computer science,"[""Computer science"", ""Linked data"", ""World Wide Web"", ""Information retrieval"", ""Semantic Web""]",
7b43b8e3c43dfaee,11,OpenAlex,snowball_related_or_reference,semantic_communication_core,Semantic communication core,"""semantic communication"" ""bandwidth"" ""wireless"" | ""semantic communications"" wireless networks survey",https://openalex.org/W1810943226,10.4230/lipics.fun.2016.3,Generating Sequences With Recurrent Neural Networks,"[""Graves, Alex""]",2013,2013-08-04,https://drops.dagstuhl.de/entities/document/10.4230/LIPIcs.TIME.2019.10,,True,3101,DROPS (Schloss Dagstuhl – Leibniz Center for Informatics),"[""Handwriting"", ""Recurrent neural network"", ""Computer science"", ""Variety (cybernetics)"", ""Artificial neural network"", ""Sequence (biology)"", ""Cursive"", ""Point (geometry)"", ""Artificial intelligence"", ""Speech recognition""]","Global Navigation Satellite Systems (GNSS) are systems that continuously acquire data and provide position time series. Many monitoring applications are based on GNSS data and their efficiency depends on the capability in the time series analysis to characterize the signal content and/or to predict incoming coordinates. In this work we propose a suitable Network Architecture, based on Long Short Term Memory Recurrent Neural Networks, to solve two main tasks in GNSS time series analysis: denoising and prediction. We carry out an analysis on a synthetic time series, then we inspect two real different case studies and evaluate the results. We develop a non-deep network that removes almost the 50% of scattering from real GNSS time series and achieves a coordinate prediction with 1.1 millimeters of Mean Squared Error."
f14f2dbf965eebc6,11,OpenAlex,snowball_related_or_reference,rag_provenance_briefing,"RAG, provenance, citation-grounded briefing","""RAG"" hallucination attribution citation evaluation | ""retrieval augmented generation"" citation provenance evaluation",https://openalex.org/W2537679995,10.1093/nar/gkw943,DisGeNET: a comprehensive platform integrating information on human disease-associated genes and variants,"[""Janet Piñero"", ""Álex Bravo"", ""Núria Queralt-Rosiñach"", ""Alba Gutiérrez‐Sacristán"", ""Jordi Deu-Pons"", ""Emilio Centeno"", ""Javier Garcı́a-Garcı́a"", ""Ferrán Sanz""]",2016,2016-10-18,https://doi.org/10.1093/nar/gkw943,https://academic.oup.com/nar/article-pdf/45/D1/D833/8847238/gkw943.pdf,True,2833,Nucleic Acids Research,"[""SPARQL"", ""Biology"", ""RDF"", ""Computational biology"", ""Computer science"", ""Scripting language"", ""Precision medicine"", ""Data science"", ""Bioinformatics"", ""Information retrieval""]","The information about the genetic basis of human diseases lies at the heart of precision medicine and drug discovery. However, to realize its full potential to support these goals, several problems, such as fragmentation, heterogeneity, availability and different conceptualization of the data must be overcome. To provide the community with a resource free of these hurdles, we have developed DisGeNET (http://www.disgenet.org), one of the largest available collections of genes and variants involved in human diseases. DisGeNET integrates data from expert curated repositories, GWAS catalogues, animal models and the scientific literature. DisGeNET data are homogeneously annotated with controlled vocabularies and community-driven ontologies. Additionally, several original metrics are provided to assist the prioritization of genotype-phenotype relationships. The information is accessible through a web interface, a Cytoscape App, an RDF SPARQL endpoint, scripts in several programming languages and an R package. DisGeNET is a versatile platform that can be used for different research purposes including the investigation of the molecular underpinnings of specific human diseases and their comorbidities, the analysis of the properties of disease genes, the generation of hypothesis on drug therapeutic action and drug adverse effects, the validation of computationally predicted disease genes and the evaluation of text-mining methods performance."
5821e5e375251b72,11,OpenAlex,snowball_related_or_reference,semantic_communication_core,Semantic communication core,"""semantic communications"" wireless networks survey",https://openalex.org/W1686946872,10.48550/arxiv.physics/0004057,The information bottleneck method,"[""Piasini, Eugenio"", ""Fernando C. N. Pereira"", ""William Bialek""]",2000,2000-04-24,http://arxiv.org/abs/physics/0004057,https://arxiv.org/pdf/physics/0004057,True,1869,arXiv (Cornell University),"[""Bottleneck"", ""Information bottleneck method"", ""Computer science"", ""Data science"", ""Information retrieval"", ""Artificial intelligence"", ""Mutual information"", ""Embedded system""]","A Python package for working with the Information Bottleneck [Tishby, Pereira, Bialek 2001] and the Deterministic (and Generalized) Information Bottleneck [Strouse and Schwab 2016]. Embo is especially geared towards the analysis of concrete, finite-size data sets. See on PyPI <strong>How to cite:</strong> Piasini, E., Filipowicz, A.L.S., Levine, J. and Gold, J.I., 2021. Embo: a Python package for empirical data analysis using the Information Bottleneck. <em>Journal of Open Research Software</em>, 9(1), p.10. DOI: http://doi.org/10.5334/jors.322"
153b9fabe05d5e85,11,OpenAlex,snowball_related_or_reference,semantic_communication_core,Semantic communication core,"""semantic communications"" wireless networks survey",https://openalex.org/W2561715562,10.1109/cvpr.2017.215,CLEVR: A Diagnostic Dataset for Compositional Language and Elementary Visual Reasoning,"[""Justin Johnson"", ""Bharath Hariharan"", ""Laurens van der Maaten"", ""Li Fei-Fei"", ""C. Lawrence Zitnick"", ""Ross Girshick""]",2017,2017-07-01,https://doi.org/10.1109/cvpr.2017.215,,False,1804,,"[""Computer science"", ""Conflation"", ""Visual reasoning"", ""Exploit"", ""Question answering"", ""Artificial intelligence"", ""Variety (cybernetics)"", ""Model-based reasoning"", ""Machine learning"", ""Spatial intelligence""]","When building artificial intelligence systems that can reason and answer questions about visual data, we need diagnostic tests to analyze our progress and discover short-comings. Existing benchmarks for visual question answering can help, but have strong biases that models can exploit to correctly answer questions without reasoning. They also conflate multiple sources of error, making it hard to pinpoint model weaknesses. We present a diagnostic dataset that tests a range of visual reasoning abilities. It contains minimal biases and has detailed annotations describing the kind of reasoning each question requires. We use this dataset to analyze a variety of modern visual reasoning systems, providing novel insights into their abilities and limitations."
49e61e0e31faab29,11,OpenAlex,snowball_related_or_reference,semantic_communication_core,Semantic communication core,"""semantic communications"" wireless networks survey",https://openalex.org/W2886374543,10.1109/mwc.2019.1800601,Deep Learning in Physical Layer Communications,"[""Zhijin Qin"", ""Hao Ye"", ""Geoffrey Ye Li"", ""Biing‐Hwang Juang""]",2019,2019-03-08,https://doi.org/10.1109/mwc.2019.1800601,,False,715,IEEE Wireless Communications,"[""Physical layer"", ""Computer science"", ""Communications system"", ""Transmitter"", ""Block (permutation group theory)"", ""Layer (electronics)"", ""Categorization"", ""Telecommunications"", ""Wireless"", ""Artificial intelligence""]","DL has shown great potential to revolutionize communication systems. This article provides an overview of the recent advancements in DL-based physical layer communications. DL can improve the performance of each individual block in communication systems or optimize the whole transmitter/receiver. Therefore, we categorize the applications of DL in physical layer communications into systems with and without block structures. For DL-based communication systems with the block structure, we demonstrate the power of DL in signal compression and signal detection. We also discuss the recent endeavors in developing DL-based end-to-end communication systems. Finally, potential research directions are identified to boost intelligent physical layer communications."
af1dafb5714f7dab,11,OpenAlex,snowball_related_or_reference,sensor_fusion_event_correlation,Sensor fusion and event correlation,"""multi sensor fusion"" ""situational awareness"" survey",https://openalex.org/W3120064844,10.1016/j.cities.2020.103064,A digital twin smart city for citizen feedback,"[""Gary White"", ""Anna Zink"", ""Lara Codecà"", ""Siobhán Clarke""]",2021,2021-01-11,https://doi.org/10.1016/j.cities.2020.103064,,False,510,Cities,"[""Transparency (behavior)"", ""Smart city"", ""Computer science"", ""Representation (politics)"", ""Process (computing)"", ""Human–computer interaction"", ""Architectural engineering"", ""Computer security"", ""Engineering"", ""Internet of Things""]",
44b1808d14b760d3,11,OpenAlex,snowball_related_or_reference,cop_c2_situational_awareness,COP / C2 / situational awareness,"""common operational picture"" sensor fusion decision support | ""ontology"" ""common operational picture"" ""command and control""",https://openalex.org/W3092151103,10.1016/j.imavis.2020.104046,Deep learning-based object detection in low-altitude UAV datasets: A survey,"[""Payal Mittal"", ""Raman Singh"", ""Akashdeep Sharma""]",2020,2020-10-11,https://doi.org/10.1016/j.imavis.2020.104046,,False,330,Image and Vision Computing,"[""Computer science"", ""Object detection"", ""Artificial intelligence"", ""Deep learning"", ""Object (grammar)"", ""Machine learning"", ""Obstacle"", ""Focus (optics)"", ""Low altitude"", ""Computer vision""]",
0cbe80f8fa8e0a0e,11,OpenAlex,seed_search,edge_ai_prioritization,"Edge AI, event prioritization, compression","""edge intelligence"" ""data compression"" ""wireless networks""",https://openalex.org/W4386619339,10.3390/su151813493,"Deep Learning and Artificial Intelligence in Sustainability: A Review of SDGs, Renewable Energy, and Environmental Health","[""Zhencheng Fan"", ""Zheng Yan"", ""Shiping Wen""]",2023,2023-09-08,https://doi.org/10.3390/su151813493,https://www.mdpi.com/2071-1050/15/18/13493/pdf?version=1694397493,True,298,Sustainability,"[""Transparency (behavior)"", ""Sustainability"", ""Renewable energy"", ""Computer science"", ""Scalability"", ""Artificial intelligence"", ""Risk analysis (engineering)"", ""Environmental economics"", ""Engineering"", ""Business""]","Artificial intelligence (AI) and deep learning (DL) have shown tremendous potential in driving sustainability across various sectors. This paper reviews recent advancements in AI and DL and explores their applications in achieving sustainable development goals (SDGs), renewable energy, environmental health, and smart building energy management. AI has the potential to contribute to 134 of the 169 targets across all SDGs, but the rapid development of these technologies necessitates comprehensive regulatory oversight to ensure transparency, safety, and ethical standards. In the renewable energy sector, AI and DL have been effectively utilized in optimizing energy management, fault detection, and power grid stability. They have also demonstrated promise in enhancing waste management and predictive analysis in photovoltaic power plants. In the field of environmental health, the integration of AI and DL has facilitated the analysis of complex spatial data, improving exposure modeling and disease prediction. However, challenges such as the explainability and transparency of AI and DL models, the scalability and high dimensionality of data, the integration with next-generation wireless networks, and ethics and privacy concerns need to be addressed. Future research should focus on enhancing the explainability and transparency of AI and DL models, developing scalable algorithms for processing large datasets, exploring the integration of AI with next-generation wireless networks, and addressing ethical and privacy considerations. Additionally, improving the energy efficiency of AI and DL models is crucial to ensure the sustainable use of these technologies. By addressing these challenges and fostering responsible and innovative use, AI and DL can significantly contribute to a more sustainable future."
0884dca058348963,11,OpenAlex,snowball_related_or_reference,maritime_mda_ais_osint,Maritime MDA / AIS / OSINT,"""dark vessel"" ""AIS"" ""SAR"" fusion | ""maritime domain awareness"" ""OSINT"" ""AIS""",https://openalex.org/W2605993564,10.1038/sdata.2017.39,"A database of global marine commercial, small-scale, illegal and unreported fisheries catch 1950–2014","[""Reg Watson""]",2017,2017-04-11,https://doi.org/10.1038/sdata.2017.39,https://www.nature.com/articles/sdata201739.pdf,True,128,Scientific Data,"[""Fishing"", ""Fishery"", ""Discards"", ""Marine protected area"", ""Marine reserve"", ""Marine conservation"", ""Exclusive economic zone"", ""Range (aeronautics)"", ""Marine fisheries"", ""Scale (ratio)""]","Global fisheries landings data from a range of public sources was harmonised and mapped to 30-min spatial cells based on the distribution of the reported taxa and the fishing fleets involved. This data was extended to include the associated fishing gear used, as well as estimates of illegal, unregulated and unreported catch (IUU) and discards at sea. Expressed as catch rates, these results also separated small-scale fisheries from other fishing operations. The dataset covers 1950 to 2014 inclusive. Mapped catch allows study of the impacts of fisheries on habitats and fauna, on overlap with the diets of marine birds and mammals, and on the related use of fuels and release of greenhouse gases. The fine-scale spatial data can be aggregated to the exclusive economic zone claims of countries and will allow study of the value of landed marine products to their economies and food security, and to those of their trading partners."
e685752a6a523c2f,11,OpenAlex,seed_search,edge_ai_prioritization,"Edge AI, event prioritization, compression","""edge intelligence"" ""data compression"" ""wireless networks""",https://openalex.org/W3195457333,10.1016/j.vehcom.2021.100398,Deep reinforcement learning techniques for vehicular networks: Recent advances and future trends towards 6G,"[""Abdelkader Mekrache"", ""Abbas Bradai"", ""Emmanuel Moulay"", ""Samir Dawaliby""]",2021,2021-08-25,https://doi.org/10.1016/j.vehcom.2021.100398,,True,103,Vehicular Communications,"[""Reinforcement learning"", ""Computer science"", ""Standardization"", ""Vehicular ad hoc network"", ""Artificial intelligence"", ""State (computer science)"", ""Deep learning"", ""Wireless"", ""Telecommunications"", ""Wireless ad hoc network""]",
4666f4aa5f4d28fc,11,OpenAlex,seed_search,sensor_fusion_event_correlation,Sensor fusion and event correlation,"""event correlation"" ""sensor fusion"" ""situational awareness""",https://openalex.org/W3009111239,10.1080/17538947.2020.1738569,Spatiotemporal event detection: a review,"[""Manzhu Yu"", ""Myra Bambacus"", ""Guido Cervone"", ""Keith Clarke"", ""Daniel Q. Duffy"", ""Qunying Huang"", ""Jing Li"", ""Wenwen Li""]",2020,2020-03-09,https://doi.org/10.1080/17538947.2020.1738569,,True,99,International Journal of Digital Earth,"[""Event (particle physics)"", ""Data science"", ""Computer science"", ""Novelty"", ""Event monitoring"", ""Novelty detection"", ""Workflow"", ""Data mining"", ""Wireless sensor network"", ""Theology""]","The advancements of sensing technologies, including remote sensing, in situ sensing, social sensing, and health sensing, have tremendously improved our capability to observe and record natural and social phenomena, such as natural disasters, presidential elections, and infectious diseases. The observations have provided an unprecedented opportunity to better understand and respond to the spatiotemporal dynamics of the environment, urban settings, health and disease propagation, business decisions, and crisis and crime. Spatiotemporal event detection serves as a gateway to enable a better understanding by detecting events that represent the abnormal status of relevant phenomena. This paper reviews the literature for different sensing capabilities, spatiotemporal event extraction methods, and categories of applications for the detected events. The novelty of this review is to revisit the definition and requirements of event detection and to layout the overall workflow (from sensing and event extraction methods to the operations and decision-supporting processes based on the extracted events) as an agenda for future event detection research. Guidance is presented on the current challenges to this research agenda, and future directions are discussed for conducting spatiotemporal event detection in the era of big data, advanced sensing, and artificial intelligence."
c9cba05bfbeeafe0,11,OpenAlex,seed_search,rag_provenance_briefing,"RAG, provenance, citation-grounded briefing","""RAG"" hallucination attribution citation evaluation",https://openalex.org/W4393299232,10.48550/arxiv.2402.19473,Retrieval-Augmented Generation for AI-Generated Content: A Survey,"[""Penghao Zhao"", ""Hailin Zhang"", ""Qinhan Yu"", ""Zhengren Wang"", ""Yunteng Geng"", ""Fangcheng Fu"", ""L. Yang"", ""Wentao Zhang""]",2024,2024-02-29,http://arxiv.org/abs/2402.19473,https://arxiv.org/pdf/2402.19473,True,80,arXiv (Cornell University),"[""Content (measure theory)"", ""Information retrieval"", ""Computer science"", ""Mathematics"", ""Mathematical analysis""]","Advancements in model algorithms, the growth of foundational models, and access to high-quality datasets have propelled the evolution of Artificial Intelligence Generated Content (AIGC). Despite its notable successes, AIGC still faces hurdles such as updating knowledge, handling long-tail data, mitigating data leakage, and managing high training and inference costs. Retrieval-Augmented Generation (RAG) has recently emerged as a paradigm to address such challenges. In particular, RAG introduces the information retrieval process, which enhances the generation process by retrieving relevant objects from available data stores, leading to higher accuracy and better robustness. In this paper, we comprehensively review existing efforts that integrate RAG technique into AIGC scenarios. We first classify RAG foundations according to how the retriever augments the generator, distilling the fundamental abstractions of the augmentation methodologies for various retrievers and generators. This unified perspective encompasses all RAG scenarios, illuminating advancements and pivotal technologies that help with potential future progress. We also summarize additional enhancements methods for RAG, facilitating effective engineering and implementation of RAG systems. Then from another view, we survey on practical applications of RAG across different modalities and tasks, offering valuable references for researchers and practitioners. Furthermore, we introduce the benchmarks for RAG, discuss the limitations of current RAG systems, and suggest potential directions for future research. Github: https://github.com/PKU-DAIR/RAG-Survey."
9a64c28444f418b1,11,OpenAlex,snowball_related_or_reference,maritime_mda_ais_osint,Maritime MDA / AIS / OSINT,"""AIS anomaly detection"" ""maritime domain awareness"" review | ""maritime anomaly detection"" ""AIS"" ""deep learning""",https://openalex.org/W3189286258,10.3390/s21155200,Explainable Anomaly Detection Framework for Maritime Main Engine Sensor Data,"[""Donghyun Kim"", ""Gian Antariksa"", ""Melia Putri Handayani"", ""Sang-Bong Lee"", ""Jihwan Lee""]",2021,2021-07-31,https://doi.org/10.3390/s21155200,https://www.mdpi.com/1424-8220/21/15/5200/pdf,True,62,Sensors,"[""Anomaly detection"", ""Anomaly (physics)"", ""Cluster analysis"", ""Data mining"", ""Computer science"", ""Measure (data warehouse)"", ""Interpretation (philosophy)"", ""Artificial intelligence"", ""Pattern recognition (psychology)"", ""Condensed matter physics""]","In this study, we proposed a data-driven approach to the condition monitoring of the marine engine. Although several unsupervised methods in the maritime industry have existed, the common limitation was the interpretation of the anomaly; they do not explain why the model classifies specific data instances as an anomaly. This study combines explainable AI techniques with anomaly detection algorithm to overcome the limitation above. As an explainable AI method, this study adopts Shapley Additive exPlanations (SHAP), which is theoretically solid and compatible with any kind of machine learning algorithm. SHAP enables us to measure the marginal contribution of each sensor variable to an anomaly. Thus, one can easily specify which sensor is responsible for the specific anomaly. To illustrate our framework, the actual sensor stream obtained from the cargo vessel collected over 10 months was analyzed. In this analysis, we performed hierarchical clustering analysis with transformed SHAP values to interpret and group common anomaly patterns. We showed that anomaly interpretation and segmentation using SHAP value provides more useful interpretation compared to the case without using SHAP value."
310fdb71c8d02ded,11,OpenAlex,seed_search,edge_ai_prioritization,"Edge AI, event prioritization, compression","""event prioritization"" ""edge computing"" ""IoT""",https://openalex.org/W4394783477,10.1186/s13677-024-00651-7,An overview of QoS-aware load balancing techniques in SDN-based IoT networks,"[""Mohammad Rostami"", ""Salman Goli""]",2024,2024-04-13,https://doi.org/10.1186/s13677-024-00651-7,https://journalofcloudcomputing.springeropen.com/counter/pdf/10.1186/s13677-024-00651-7,True,44,Journal of Cloud Computing Advances Systems and Applications,"[""Computer science"", ""Quality of service"", ""Software-defined networking"", ""Load balancing (electrical power)"", ""Computer network"", ""Internet of Things"", ""Cloud computing"", ""Distributed computing"", ""Network management"", ""The Internet""]","Abstract Increasing and heterogeneous service demands have led to traffic increase, and load imbalance challenges among network entities in the Internet of Things (IoT) environments. It can affect Quality of Service (QoS) parameters. By separating the network control layer from the data layer, Software-Defined Networking (SDN) has drawn the interest of many researchers. Efficient data flow management and better network performance can be reachable through load-balancing techniques in SDN and improve the quality of services in the IoT network. So, the combination of IoT and SDN, with conscious real-time traffic management and load control, plays an influential role in improving the QoS. To give a complete assessment of load-balancing strategies to enhance QoS parameters in SDN-based IoT networks (SD-IoT), a systematic review of recent research is presented here. In addition, the paper provides a comparative analysis of the relevant publications, trends, and future areas of study that are particularly useful for the community of researchers in the field."
48d65fc46901df43,11,OpenAlex,seed_search,rag_provenance_briefing,"RAG, provenance, citation-grounded briefing","""RAG"" hallucination attribution citation evaluation",https://openalex.org/W4410929991,10.1007/s12599-025-00945-3,Retrieval-Augmented Generation (RAG),"[""Michael Klesel"", ""H.F. Wittmann""]",2025,2025-06-01,https://doi.org/10.1007/s12599-025-00945-3,https://link.springer.com/content/pdf/10.1007/s12599-025-00945-3.pdf,True,43,Business & Information Systems Engineering,"[""Information retrieval"", ""Computer science""]","The necessity for information is a fundamental aspect of human nature, and as such, there are ongoing efforts to enhance information retrieval with information systems (Alavi and Leidner 2001 ; Alavi et al. 2024 ). Companies are particularly affected by this, as they have extensive data at their disposal, and employees need to access it. Unfortunately, current systems are not able to adequately meet employees’ expectations. In fact, studies have shown that 79% of employees are dissatisfied with the user interfaces of enterprise search systems (Cleverley and Burnett 2019 ). This has led to a need for new approaches that can better address the information needs of organizations."
1edb26948691849c,11,OpenAlex,seed_search,maritime_mda_ais_osint,Maritime MDA / AIS / OSINT,"""maritime anomaly detection"" ""AIS"" ""deep learning""",https://openalex.org/W3154026786,10.3390/ijgi10040250,A Deep Learning Streaming Methodology for Trajectory Classification,"[""Ioannis Kontopoulos"", ""Antonios Makris"", ""Konstantinos Tserpes""]",2021,2021-04-08,https://doi.org/10.3390/ijgi10040250,https://www.mdpi.com/2220-9964/10/4/250/pdf?version=1617964331,True,40,ISPRS International Journal of Geo-Information,"[""Computer science"", ""Volume (thermodynamics)"", ""Tracking (education)"", ""Trajectory"", ""Deep learning"", ""Identification (biology)"", ""Real-time computing"", ""Artificial intelligence"", ""Data stream mining"", ""Automatic Identification System""]","Due to the vast amount of available tracking sensors in recent years, high-frequency and high-volume streams of data are generated every day. The maritime domain is no different as all larger vessels are obliged to be equipped with a vessel tracking system that transmits their location periodically. Consequently, automated methodologies able to extract meaningful information from high-frequency, large volumes of vessel tracking data need to be developed. The automatic identification of vessel mobility patterns from such data in real time is of utmost importance since it can reveal abnormal or illegal vessel activities in due time. Therefore, in this work, we present a novel approach that transforms streaming vessel trajectory patterns into images and employs deep learning algorithms to accurately classify vessel activities in near real time tackling the Big Data challenges of volume and velocity. Two real-world data sets collected from terrestrial, vessel-tracking receivers were used to evaluate the proposed methodology in terms of both classification and streaming execution performance. Experimental results demonstrated that the vessel activity classification performance can reach an accuracy of over 96% while achieving sub-second latencies in streaming execution performance."
4f937f11d3f678bc,11,OpenAlex,seed_search,cop_c2_situational_awareness | sensor_fusion_event_correlation,COP / C2 / situational awareness | Sensor fusion and event correlation,"""event correlation"" ""sensor fusion"" ""situational awareness"" | ""multi sensor fusion"" ""situational awareness"" survey | ""situational awareness"" ""command and control"" ""sensor fusion""",https://openalex.org/W2767660019,10.2991/iccse-17.2017.24,Survey of Network Security Situation Awareness,"[""Changlin He"", ""Yufen Li""]",2017,2017-01-01,https://doi.org/10.2991/iccse-17.2017.24,https://download.atlantis-press.com/article/25884992.pdf,True,39,,"[""Computer science"", ""Computer security"", ""Network security"", ""Security awareness"", ""Information security""]","With the increasing significance of network space security continues, the research and application of network security situation awareness has gained more and more attention. In this paper, it described the development as well as the concept of network security situation awareness, then analyzed the structure model of network security situation awareness, lastly, according to the structure model from the situation factors based on multi-classifier fusion extraction, network security situation assessment as well as the prediction of network security situation, it analyzed three levels of the key technology of network security situation awareness."
5a577d775a80ad74,11,OpenAlex,seed_search,sensor_fusion_event_correlation,Sensor fusion and event correlation,"""track fusion"" ""sensor fusion"" ""command and control""",https://openalex.org/W3201829608,10.1016/j.inffus.2021.09.017,"On the use of information fusion techniques to improve information quality: Taxonomy, opportunities and challenges","[""Raúl Gutiérrez"", ""Víctor Rampérez"", ""Horacio Paggi"", ""Juan A. Lara"", ""Javier Soriano""]",2021,2021-09-29,https://doi.org/10.1016/j.inffus.2021.09.017,,True,39,Information Fusion,"[""Computer science"", ""Information quality"", ""Vagueness"", ""Quality (philosophy)"", ""Process (computing)"", ""Data science"", ""Field (mathematics)"", ""Information system"", ""Information fusion"", ""Sensor fusion""]",
2bd29eb3dca6c38a,11,OpenAlex,snowball_related_or_reference,sensor_fusion_event_correlation,Sensor fusion and event correlation,"""multi sensor fusion"" ""situational awareness"" survey",https://openalex.org/W2415747217,10.1016/0003-6870(92)90378-9,Situational awareness is more than exceptional vision,"[""B O Hartman"", ""G E Secrist""]",1992,1992-12-01,https://doi.org/10.1016/0003-6870(92)90378-9,,False,32,Applied Ergonomics,"[""Situation awareness"", ""Situational ethics"", ""Cognition"", ""Psychology"", ""Situation analysis"", ""Human–computer interaction"", ""Applied psychology"", ""Computer science"", ""Cognitive psychology"", ""Engineering""]",
